x,y,z,value
4.000000,1.799997,0.346408,0.142000
4.000000,1.800000,3.653590,0.142000
4.000000,3.668201,3.397627,0.142000
4.000000,1.016400,3.673815,0.142000
4.000000,1.599704,1.385968,0.142000
4.000000,2.200008,2.424876,0.142000
4.000000,1.195533,1.388307,0.142000
4.000000,2.600283,1.732151,0.142000
4.000000,2.600002,2.424872,0.142000
4.000000,2.800415,2.079272,0.142000
4.000000,1.201449,2.079297,0.142000
4.000000,0.319567,3.386062,0.142000
4.000000,3.387786,0.328317,0.142000
4.000000,3.376374,3.624583,0.142000
4.000000,0.611805,0.328780,0.142000
4.000000,3.352212,3.200000,0.142000
4.000000,0.647907,3.199337,0.142000
4.000000,3.356699,2.400832,0.142000
4.000000,0.648574,2.411677,0.142000
4.000000,2.400000,3.385641,0.142000
4.000000,2.000000,3.385641,0.142000
4.000000,1.600000,3.385641,0.142000
4.000000,1.200000,3.385641,0.142000
4.000000,2.800000,3.385641,0.142000
4.000000,3.737042,1.012511,0.142000
4.000000,0.263126,1.012173,0.142000
4.000000,0.261025,1.800000,0.142000
4.000000,3.736644,1.789665,0.142000
4.000000,0.292820,0.292820,0.142000
4.000000,3.707180,3.707180,0.142000
4.000000,0.292820,3.707180,0.142000
4.000000,3.707180,0.292820,0.142000
4.000000,0.891751,3.394752,0.142000
4.000000,3.100986,3.401003,0.142000
1.800000,4.000000,3.653590,0.307014
1.800000,4.000000,0.346410,0.304466
3.623891,4.000000,2.145479,0.169399
0.376109,4.000000,2.145479,0.419031
2.600000,4.000000,3.653590,0.246109
0.355417,4.000000,1.396319,0.421482
3.644583,4.000000,1.396319,0.164385
2.600000,4.000000,0.346410,0.249227
1.012770,4.000000,3.679744,0.370100
3.645100,4.000000,2.991834,0.166558
1.003269,4.000000,0.344523,0.368938
0.354900,4.000000,2.991834,0.420014
3.384530,4.000000,0.337479,0.183605
3.378224,4.000000,3.618019,0.184006
0.362279,4.000000,0.636730,0.420350
1.400545,4.000000,0.346096,0.338048
1.600091,4.000000,0.692768,0.319709
2.000015,4.000000,0.692812,0.289741
1.800018,4.000000,1.039220,0.303723
2.200006,4.000000,1.039227,0.276905
2.000004,4.000000,1.385638,0.291103
1.600004,4.000000,1.385639,0.319667
1.800000,4.000000,1.732051,0.305099
2.200001,4.000000,1.732050,0.276270
2.000000,4.000000,2.078461,0.290681
1.600000,4.000000,2.078461,0.321483
2.400000,4.000000,2.078461,0.261525
2.200000,4.000000,2.424871,0.276864
2.600000,4.000000,2.424871,0.245391
2.600000,4.000000,1.732051,0.247445
2.400000,4.000000,2.771281,0.260786
2.000000,4.000000,2.771281,0.290312
2.800000,4.000000,2.771281,0.231918
2.200000,4.000000,3.117692,0.274660
2.993140,4.000000,2.420865,0.213799
1.800000,4.000000,3.117692,0.307924
1.600000,4.000000,2.771281,0.321652
