x,y,z,value
3.652988,1.003565,0.000000,0.804757
2.400081,2.614769,0.000000,0.457170
2.999717,3.654873,0.000000,0.548887
1.396803,0.915331,0.000000,0.483594
2.200260,1.575650,0.000000,0.443986
2.598287,2.960132,0.000000,0.473714
2.797764,3.306230,0.000000,0.505448
2.400528,1.229196,0.000000,0.457243
3.260163,3.273210,0.000000,0.628662
2.600000,0.882309,0.000000,0.477356
1.399856,2.963132,0.000000,0.476803
1.194210,2.614203,0.000000,0.508176
0.612271,3.671490,0.000000,0.688600
3.667015,3.403487,0.000000,0.804393
0.331865,0.599550,0.000000,0.828139
0.756230,1.176337,0.000000,0.623253
3.376374,0.375417,0.000000,0.681122
1.001581,1.553829,0.000000,0.554416
0.318912,1.397405,0.000000,0.831910
3.352212,0.800000,0.000000,0.666338
3.362772,1.597116,0.000000,0.678237
1.159304,0.653600,0.000000,0.521994
0.263134,2.987918,0.000000,0.865716
2.800000,0.614359,0.000000,0.513378
2.400000,0.614359,0.000000,0.458028
2.000000,0.614359,0.000000,0.443615
1.590938,0.621494,0.000000,0.460669
3.330385,2.920577,0.000000,0.648456
0.261025,2.200000,0.000000,0.871294
3.346439,2.330752,0.000000,0.653028
1.045549,0.943956,0.000000,0.542790
3.707180,3.707180,0.000000,0.831909
0.292820,3.707180,0.000000,0.837145
3.707180,0.292820,0.000000,0.836287
0.292820,0.292820,0.000000,0.838132
3.101519,0.598879,0.000000,0.580426
3.623891,0.000000,2.145479,0.771974
0.374426,0.000000,2.148581,0.784049
2.200000,0.000000,0.346410,0.448006
2.200000,0.000000,3.653590,0.451938
3.644583,0.000000,1.396319,0.803172
1.400000,0.000000,3.653590,0.489661
0.355417,0.000000,1.396319,0.807278
1.400000,0.000000,0.346410,0.488422
2.987230,0.000000,3.679744,0.552710
2.996731,0.000000,0.344523,0.559052
0.354900,0.000000,2.991834,0.795628
3.645100,0.000000,2.991834,0.796618
0.362279,0.000000,0.636730,0.803644
0.621776,0.000000,3.618019,0.677701
3.637721,0.000000,0.636730,0.808712
2.599455,0.000000,0.346096,0.478725
2.399909,0.000000,0.692768,0.459514
1.999985,0.000000,0.692812,0.445225
2.199982,0.000000,1.039220,0.447755
1.799995,0.000000,1.039227,0.448281
1.999996,0.000000,1.385638,0.445717
2.399997,0.000000,1.385639,0.460811
2.200000,0.000000,1.732051,0.448327
1.799999,0.000000,1.732050,0.448747
2.000000,0.000000,2.078461,0.445229
2.400000,0.000000,2.078461,0.461812
1.600241,0.000000,2.078600,0.460319
1.800040,0.000000,2.424894,0.450333
1.400288,0.000000,2.425038,0.479236
1.398235,0.000000,1.734021,0.481369
1.600055,0.000000,2.771313,0.459173
2.000008,0.000000,2.771286,0.444872
1.200057,0.000000,2.771314,0.513982
1.800000,0.000000,3.117692,0.451292
1.005196,0.000000,2.424657,0.557229
2.200000,0.000000,3.117692,0.451229
2.400001,0.000000,2.771282,0.461103
2.600000,0.000000,3.117692,0.484741
2.800000,0.000000,2.771281,0.511561
2.992436,0.000000,3.113119,0.551790
3.257131,0.000000,2.785897,0.621957
3.000000,0.000000,2.424871,0.556072
0.743029,0.000000,2.788353,0.631158
1.002933,0.000000,3.115168,0.554773
2.599981,0.000000,1.039220,0.482062
2.799996,0.000000,1.385638,0.517635
2.999996,0.000000,1.039228,0.557639
3.210068,0.000000,1.388587,0.617258
3.001703,0.000000,1.732655,0.558607
3.402907,0.000000,1.029505,0.703115
3.403560,0.000000,1.756917,0.689484
3.200500,0.000000,2.082618,0.609627
2.799345,0.000000,0.692442,0.512825
1.599997,0.000000,0.692818,0.462323
1.399999,0.000000,1.039230,0.483821
1.199999,0.000000,0.692820,0.515055
1.000000,0.000000,1.039230,0.550898
0.796982,0.000000,0.681584,0.615106
0.597932,0.000000,1.027816,0.694389
0.787539,0.000000,1.388494,0.611492
0.589378,0.000000,1.754452,0.698057
0.987722,0.000000,1.742898,0.560509
0.782647,0.000000,2.087372,0.618759
1.000000,0.000000,0.346410,0.563688
1.400000,0.000000,3.117692,0.487545
3.202847,0.000000,0.679586,0.619401
0.346410,0.000000,2.600000,0.798055
2.600000,0.000000,3.653590,0.482333
3.653590,0.000000,2.600000,0.790318
1.799997,0.000000,0.346408,0.451550
1.800000,0.000000,3.653590,0.452354
3.376400,0.000000,3.621755,0.677429
1.016400,0.000000,3.673815,0.554701
1.599704,0.000000,1.385968,0.462054
2.200008,0.000000,2.424876,0.449388
1.195533,0.000000,1.388307,0.512135
2.600283,0.000000,1.732151,0.486446
2.600002,0.000000,2.424872,0.479071
2.800415,0.000000,2.079272,0.514440
1.201449,0.000000,2.079297,0.515245
3.680129,0.000000,3.386684,0.820883
0.319567,0.000000,3.386062,0.825444
3.387786,0.000000,0.328317,0.693442
0.611805,0.000000,0.328780,0.691655
3.352093,0.000000,3.199337,0.657896
0.647907,0.000000,3.199337,0.648321
3.356699,0.000000,2.400832,0.664763
0.648574,0.000000,2.411677,0.678013
2.400000,0.000000,3.385641,0.461619
2.000000,0.000000,3.385641,0.447840
1.600000,0.000000,3.385641,0.467170
1.200000,0.000000,3.385641,0.522301
2.800000,0.000000,3.385641,0.518871
3.737042,0.000000,1.012511,0.868894
0.263126,0.000000,1.012173,0.859504
0.261025,0.000000,1.800000,0.867435
3.736644,0.000000,1.789665,0.841689
3.707180,0.000000,3.707180,0.834078
0.292820,0.000000,0.292820,0.835482
0.292820,0.000000,3.707180,0.841513
3.707180,0.000000,0.292820,0.839750
3.101632,0.000000,3.399919,0.578691
0.891751,0.000000,3.394752,0.585247
4.000000,3.623891,2.145479,1.000000
4.000000,0.374426,2.148581,1.000000
4.000000,2.200000,0.346410,1.000000
4.000000,2.200000,3.653590,1.000000
4.000000,3.644583,1.396319,1.000000
4.000000,1.400000,3.653590,1.000000
4.000000,0.355417,1.396319,1.000000
4.000000,1.400000,0.346410,1.000000
4.000000,3.653590,3.000000,1.000000
4.000000,2.996731,0.344523,1.000000
4.000000,0.354900,2.991834,1.000000
4.000000,2.983915,3.681631,1.000000
4.000000,0.362279,0.636730,1.000000
4.000000,0.621776,3.618019,1.000000
4.000000,3.637721,0.636730,1.000000
4.000000,2.599455,0.346096,1.000000
4.000000,2.399909,0.692768,1.000000
4.000000,1.999985,0.692812,1.000000
4.000000,2.199982,1.039220,1.000000
4.000000,1.799995,1.039227,1.000000
4.000000,1.999996,1.385638,1.000000
4.000000,2.399997,1.385639,1.000000
4.000000,2.200000,1.732051,1.000000
4.000000,1.799999,1.732050,1.000000
4.000000,2.000000,2.078461,1.000000
4.000000,2.400000,2.078461,1.000000
4.000000,1.600241,2.078600,1.000000
4.000000,1.800040,2.424894,1.000000
4.000000,1.400288,2.425038,1.000000
4.000000,1.398235,1.734021,1.000000
4.000000,1.600055,2.771313,1.000000
4.000000,2.000008,2.771286,1.000000
4.000000,1.200057,2.771314,1.000000
4.000000,1.800000,3.117692,1.000000
4.000000,1.005196,2.424657,1.000000
4.000000,2.200000,3.117692,1.000000
4.000000,2.400001,2.771282,1.000000
4.000000,2.600000,3.117692,1.000000
4.000000,2.800000,2.771281,1.000000
4.000000,2.992427,3.113160,1.000000
4.000000,3.258360,2.787163,1.000000
4.000000,3.000000,2.424871,1.000000
4.000000,0.743029,2.788353,1.000000
4.000000,1.002933,3.115168,1.000000
4.000000,2.599981,1.039220,1.000000
4.000000,2.799996,1.385638,1.000000
4.000000,2.999996,1.039228,1.000000
4.000000,3.210068,1.388587,1.000000
4.000000,3.001703,1.732655,1.000000
4.000000,3.402907,1.029505,1.000000
4.000000,3.403560,1.756917,1.000000
4.000000,3.200500,2.082618,1.000000
4.000000,2.799345,0.692442,1.000000
4.000000,1.599997,0.692818,1.000000
4.000000,1.399999,1.039230,1.000000
4.000000,1.199999,0.692820,1.000000
4.000000,1.000000,1.039230,1.000000
4.000000,0.796982,0.681584,1.000000
4.000000,0.597932,1.027816,1.000000
4.000000,0.787539,1.388494,1.000000
4.000000,0.589378,1.754452,1.000000
4.000000,0.987722,1.742898,1.000000
4.000000,0.782647,2.087372,1.000000
4.000000,1.000000,0.346410,1.000000
4.000000,1.400000,3.117692,1.000000
4.000000,3.202847,0.679586,1.000000
4.000000,0.346410,2.600000,1.000000
4.000000,2.600000,3.653590,1.000000
4.000000,3.653590,2.600000,1.000000
4.000000,1.799997,0.346408,1.000000
4.000000,1.800000,3.653590,1.000000
4.000000,3.668201,3.397627,1.000000
4.000000,1.016400,3.673815,1.000000
4.000000,1.599704,1.385968,1.000000
4.000000,2.200008,2.424876,1.000000
4.000000,1.195533,1.388307,1.000000
4.000000,2.600283,1.732151,1.000000
4.000000,2.600002,2.424872,1.000000
4.000000,2.800415,2.079272,1.000000
4.000000,1.201449,2.079297,1.000000
4.000000,0.319567,3.386062,1.000000
4.000000,3.387786,0.328317,1.000000
4.000000,3.376374,3.624583,1.000000
4.000000,0.611805,0.328780,1.000000
4.000000,3.352212,3.200000,1.000000
4.000000,0.647907,3.199337,1.000000
4.000000,3.356699,2.400832,1.000000
4.000000,0.648574,2.411677,1.000000
4.000000,2.400000,3.385641,1.000000
4.000000,2.000000,3.385641,1.000000
4.000000,1.600000,3.385641,1.000000
4.000000,1.200000,3.385641,1.000000
4.000000,2.800000,3.385641,1.000000
4.000000,3.737042,1.012511,1.000000
4.000000,0.263126,1.012173,1.000000
4.000000,0.261025,1.800000,1.000000
4.000000,3.736644,1.789665,1.000000
4.000000,0.292820,0.292820,1.000000
4.000000,3.707180,3.707180,1.000000
4.000000,0.292820,3.707180,1.000000
4.000000,3.707180,0.292820,1.000000
4.000000,0.891751,3.394752,1.000000
4.000000,3.100986,3.401003,1.000000
1.800000,4.000000,3.653590,0.452631
1.800000,4.000000,0.346410,0.446993
3.623891,4.000000,2.145479,0.765342
0.376109,4.000000,2.145479,0.792056
2.600000,4.000000,3.653590,0.485255
0.355417,4.000000,1.396319,0.813573
3.644583,4.000000,1.396319,0.797284
2.600000,4.000000,0.346410,0.471312
1.012770,4.000000,3.679744,0.558142
3.645100,4.000000,2.991834,0.784702
1.003269,4.000000,0.344523,0.562915
0.354900,4.000000,2.991834,0.801490
3.384530,4.000000,0.337479,0.692225
3.378224,4.000000,3.618019,0.682949
0.362279,4.000000,0.636730,0.804349
1.400545,4.000000,0.346096,0.488745
1.600091,4.000000,0.692768,0.461129
2.000015,4.000000,0.692812,0.442897
1.800018,4.000000,1.039220,0.446924
2.200006,4.000000,1.039227,0.443827
2.000004,4.000000,1.385638,0.441827
1.600004,4.000000,1.385639,0.462425
1.800000,4.000000,1.732051,0.447889
2.200001,4.000000,1.732050,0.447877
2.000000,4.000000,2.078461,0.445048
1.600000,4.000000,2.078461,0.461436
2.400000,4.000000,2.078461,0.462174
2.200000,4.000000,2.424871,0.450767
2.600000,4.000000,2.424871,0.485704
2.600000,4.000000,1.732051,0.480747
2.400000,4.000000,2.771281,0.460901
2.000000,4.000000,2.771281,0.445758
2.800000,4.000000,2.771281,0.510540
2.200000,4.000000,3.117692,0.451580
2.993140,4.000000,2.420865,0.564012
1.800000,4.000000,3.117692,0.450822
1.600000,4.000000,2.771281,0.463277
1.400000,4.000000,3.117692,0.490925
1.200000,4.000000,2.771281,0.512204
1.007564,4.000000,3.113119,0.559531
0.742869,4.000000,2.785897,0.635285
1.000000,4.000000,2.424871,0.559758
3.257232,4.000000,2.785977,0.630740
2.995913,4.000000,3.114012,0.553821
1.400019,4.000000,1.039220,0.486571
1.200004,4.000000,1.385638,0.519119
1.000004,4.000000,1.039228,0.563973
0.789932,4.000000,1.388587,0.621362
0.998297,4.000000,1.732655,0.563061
0.597093,4.000000,1.029505,0.704448
0.596440,4.000000,1.756917,0.694775
0.799499,4.000000,2.082618,0.612634
2.200002,4.000000,0.346409,0.444193
0.797043,4.000000,0.679649,0.623422
2.400002,4.000000,1.385640,0.459939
2.800000,4.000000,1.385641,0.512341
3.002996,4.000000,1.733218,0.561842
3.210569,4.000000,1.388783,0.624334
3.001761,4.000000,1.039754,0.554574
3.400000,4.000000,1.039230,0.682644
3.407280,4.000000,1.751904,0.692637
3.200889,4.000000,2.081064,0.619598
2.400004,4.000000,0.692818,0.454782
1.400000,4.000000,3.653590,0.493700
3.653590,4.000000,2.600000,0.786508
2.200000,4.000000,3.653590,0.451529
0.346410,4.000000,2.600000,0.796956
0.623601,4.000000,3.621755,0.679633
2.997422,4.000000,0.344922,0.550437
2.983600,4.000000,3.673815,0.555447
2.799504,4.000000,2.078422,0.515359
1.399717,4.000000,1.732151,0.485604
1.200162,4.000000,0.690247,0.520647
2.600296,4.000000,1.039317,0.480254
2.600000,4.000000,3.117692,0.483761
1.400000,4.000000,2.424871,0.484171
2.799914,4.000000,0.692674,0.510861
1.800000,4.000000,2.424871,0.448704
1.199586,4.000000,2.079271,0.518501
3.197271,4.000000,0.691146,0.602299
3.631576,4.000000,0.651525,0.805156
0.319871,4.000000,3.386684,0.824816
0.612201,4.000000,0.328325,0.688463
3.680433,4.000000,3.386062,0.821680
0.647907,4.000000,3.199337,0.661982
3.352093,4.000000,3.199337,0.653823
0.643301,4.000000,2.400832,0.667536
3.356699,4.000000,2.400832,0.667958
2.400000,4.000000,3.385641,0.462457
1.600000,4.000000,3.385641,0.465340
0.262958,4.000000,1.012511,0.867309
2.000000,4.000000,3.385641,0.447214
1.200000,4.000000,3.385641,0.528848
2.800000,4.000000,3.385641,0.517552
3.732879,4.000000,1.004533,0.858991
3.738975,4.000000,1.800000,0.859406
0.263356,4.000000,1.789665,0.858820
0.292820,4.000000,3.707180,0.833536
3.707180,4.000000,0.292820,0.838978
3.707180,4.000000,3.707180,0.840632
0.292820,4.000000,0.292820,0.833120
3.108084,4.000000,3.394586,0.583004
0.898368,4.000000,3.399919,0.580573
0.000000,1.800000,3.653590,1.000000
0.000000,1.800000,0.346410,1.000000
0.000000,3.623891,2.145479,1.000000
0.000000,0.376109,2.145479,1.000000
0.000000,2.600000,3.653590,1.000000
0.000000,0.355417,1.396319,1.000000
0.000000,3.644583,1.396319,1.000000
0.000000,2.600000,0.346410,1.000000
0.000000,1.012770,3.679744,1.000000
0.000000,3.645100,2.991834,1.000000
0.000000,1.003269,0.344523,1.000000
0.000000,0.354900,2.991834,1.000000
0.000000,3.384530,0.337479,1.000000
0.000000,3.378224,3.618019,1.000000
0.000000,0.362279,0.636730,1.000000
0.000000,1.400545,0.346096,1.000000
0.000000,1.600091,0.692768,1.000000
0.000000,2.000015,0.692812,1.000000
0.000000,1.800018,1.039220,1.000000
0.000000,2.200006,1.039227,1.000000
0.000000,2.000004,1.385638,1.000000
0.000000,1.600004,1.385639,1.000000
0.000000,1.800000,1.732051,1.000000
0.000000,2.200001,1.732050,1.000000
0.000000,2.000000,2.078461,1.000000
0.000000,1.600000,2.078461,1.000000
0.000000,2.400000,2.078461,1.000000
0.000000,2.200000,2.424871,1.000000
0.000000,2.600000,2.424871,1.000000
0.000000,2.600000,1.732051,1.000000
0.000000,2.400000,2.771281,1.000000
0.000000,2.000000,2.771281,1.000000
0.000000,2.800000,2.771281,1.000000
0.000000,2.200000,3.117692,1.000000
0.000000,2.993140,2.420865,1.000000
0.000000,1.800000,3.117692,1.000000
0.000000,1.600000,2.771281,1.000000
0.000000,1.400000,3.117692,1.000000
0.000000,1.200000,2.771281,1.000000
0.000000,1.007564,3.113119,1.000000
0.000000,0.742869,2.785897,1.000000
0.000000,1.000000,2.424871,1.000000
0.000000,3.257232,2.785977,1.000000
0.000000,2.995913,3.114012,1.000000
0.000000,1.400019,1.039220,1.000000
0.000000,1.200004,1.385638,1.000000
0.000000,1.000004,1.039228,1.000000
0.000000,0.789932,1.388587,1.000000
0.000000,0.998297,1.732655,1.000000
0.000000,0.597093,1.029505,1.000000
0.000000,0.596440,1.756917,1.000000
0.000000,0.799499,2.082618,1.000000
0.000000,2.200002,0.346409,1.000000
0.000000,0.797043,0.679649,1.000000
0.000000,2.799213,2.077793,1.000000
0.000000,3.002865,1.733107,1.000000
0.000000,2.800478,1.385817,1.000000
0.000000,3.210626,1.388793,1.000000
0.000000,3.001851,1.039785,1.000000
0.000000,3.400000,1.039230,1.000000
0.000000,3.407272,1.751892,1.000000
0.000000,3.200849,2.081029,1.000000
0.000000,2.600389,1.039352,1.000000
0.000000,1.400000,3.653590,1.000000
0.000000,3.653590,2.600000,1.000000
0.000000,2.200000,3.653590,1.000000
0.000000,0.346410,2.600000,1.000000
0.000000,0.623601,3.621755,1.000000
0.000000,2.997422,0.344922,1.000000
0.000000,2.983600,3.673815,1.000000
0.000000,1.399717,1.732151,1.000000
0.000000,1.200162,0.690247,1.000000
0.000000,2.600000,3.117692,1.000000
0.000000,2.400000,1.385641,1.000000
0.000000,2.400069,0.692838,1.000000
0.000000,3.197300,0.691176,1.000000
0.000000,3.631580,0.651529,1.000000
0.000000,2.799505,0.692414,1.000000
0.000000,1.800000,2.424871,1.000000
0.000000,1.400000,2.424871,1.000000
0.000000,1.199586,2.079271,1.000000
0.000000,0.319871,3.386684,1.000000
0.000000,0.612201,0.328325,1.000000
0.000000,3.680433,3.386062,1.000000
0.000000,0.647907,3.199337,1.000000
0.000000,3.352093,3.199337,1.000000
0.000000,0.643301,2.400832,1.000000
0.000000,3.356699,2.400832,1.000000
0.000000,2.400000,3.385641,1.000000
0.000000,2.800000,3.385641,1.000000
0.000000,0.262958,1.012511,1.000000
0.000000,1.600000,3.385641,1.000000
0.000000,2.000000,3.385641,1.000000
0.000000,1.200000,3.385641,1.000000
0.000000,3.732879,1.004534,1.000000
0.000000,3.738975,1.800000,1.000000
0.000000,0.263356,1.789665,1.000000
0.000000,0.292820,3.707180,1.000000
0.000000,3.707180,0.292820,1.000000
0.000000,3.707180,3.707180,1.000000
0.000000,0.292820,0.292820,1.000000
0.000000,3.108084,3.394586,1.000000
0.000000,0.898368,3.399919,1.000000
1.800000,3.653590,4.000000,0.452862
0.369472,1.842297,4.000000,0.802099
2.200000,0.346410,4.000000,0.452736
3.660887,2.187361,4.000000,0.821850
2.600000,3.653590,4.000000,0.481801
0.355417,2.603681,4.000000,0.810999
3.653590,1.400000,4.000000,0.805937
1.390121,0.327630,4.000000,0.487989
3.641482,3.034690,4.000000,0.799116
1.003269,3.655477,4.000000,0.566309
2.983915,0.318369,4.000000,0.557296
0.346410,1.000000,4.000000,0.822482
0.362279,3.363270,4.000000,0.809378
3.398305,3.661291,4.000000,0.703383
0.601695,0.338709,4.000000,0.699753
3.668201,0.602373,4.000000,0.815992
1.400545,3.653904,4.000000,0.490491
1.600091,3.307232,4.000000,0.466573
2.000015,3.307189,4.000000,0.447275
1.800018,2.960780,4.000000,0.451638
2.200006,2.960773,4.000000,0.451570
2.000004,2.614362,4.000000,0.450015
1.598664,2.615850,4.000000,0.463181
1.797156,2.269653,4.000000,0.450784
2.199527,2.268234,4.000000,0.452876
1.999447,1.921870,4.000000,0.447752
2.399829,1.921642,4.000000,0.466448
1.596812,1.923333,4.000000,0.464780
1.799376,1.575483,4.000000,0.455183
1.403206,1.577705,4.000000,0.488442
2.599893,2.268014,4.000000,0.491948
2.817817,1.934644,4.000000,0.529034
2.602941,1.577330,4.000000,0.486029
1.195767,1.923128,4.000000,0.520367
1.600430,1.229207,4.000000,0.467217
1.200000,1.228719,4.000000,0.514805
1.999968,1.228859,4.000000,0.448410
1.800000,0.882309,4.000000,0.451016
3.006450,2.280521,4.000000,0.572321
2.801057,2.616466,4.000000,0.526067
3.014143,1.594902,4.000000,0.560025
2.800000,1.228719,4.000000,0.513587
3.200000,2.614359,4.000000,0.623164
2.988574,2.954422,4.000000,0.566898
2.200000,0.882309,4.000000,0.451507
3.243924,1.219014,4.000000,0.624261
2.995095,0.886251,4.000000,0.555466
1.200651,3.307555,4.000000,0.518887
0.797636,3.318793,4.000000,0.613808
0.999714,2.964231,4.000000,0.563759
0.597976,2.972641,4.000000,0.696968
0.786972,2.613945,4.000000,0.634765
0.590026,2.238757,4.000000,0.719190
0.984559,2.259034,4.000000,0.571491
0.802450,1.895534,4.000000,0.625393
0.651833,1.521555,4.000000,0.673701
1.395493,2.269023,4.000000,0.484422
2.400003,3.307182,4.000000,0.463765
3.597674,2.611593,4.000000,0.767530
2.600000,0.346410,4.000000,0.485241
3.663096,1.797894,4.000000,0.819074
3.267182,1.959927,4.000000,0.635090
1.799400,0.335738,4.000000,0.449910
2.200003,3.653592,4.000000,0.452905
0.988758,0.336293,4.000000,0.561249
0.742537,0.717616,4.000000,0.634459
3.652988,1.003565,4.000000,0.801937
2.400081,2.614769,4.000000,0.464901
